created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;bekasi;created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;bogor;created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;jakarta;created_at;LT;LB;KT;KM;garasi;carport;lokasi;sertifikat;listrik;hadap;harga;URL;deskripsi;tangerang
03/12/2021;90;45;2;1;;1;Kabupaten Bekasi;SHM;1300;;270000000;https://www.rumah123.com/properti/bekasi/hos9276894/;Di lelang Tidak Bergerak, Tanah berikut bangunan, Lokasi : Blok / No. Kav : RA 15-3 (setempat dikenal dengan Perumahan Harvest City, Cluster Rosemary, Kode Pos 17320 Blok RA 15 No. 03), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat.;;07/12/2021;144;72;3;1;0;1;Bogor Utara;SHM;1300;;1621400000;https://www.rumah.com/listing-properti/dijual-nusa-indah-residence-oleh-roni-17750341;Keamanan 24 jam, dekat dengan Tol Babakan Madang Barat, sekolah Alam Bogor, Rumah Sakit PMI;;07/12/2021;162;140;4;4;1;1;Jakarta Utara ;PPJB;2200;Selatan;1500000000;https://rumahdijual.com/jakarta-utara/10583684-rumah-cluster-norfolk-dijual-rorotan-kirana-legacy-cilincing-jakarta.html;"- Rumah baru desain minimalis di cluster Norfolk , lingkungan nyaman dan tenang
- Taman luar & belakang
- Jalanan 3 mobil
- Lokasi dekat Tanjung Priok, Akses jalan tol dalam kota dan lingkar luar Jakarta,
AEON Mall, Jakarta Garden City, Taman Harapan Indah,
- Akan segera dibangun IKEA
- Bebas banji";;12/06/2021;94;52;3;2;;;CISAUK, TANGERANG;SHM;2200;;1590;https://www.rumah123.com/properti/tangerang/hos9290537/;Rumah Dijual Tangerang GOLDEN PARK 3 SERPONG;
03/12/2021;78;45;3;1;;1;Kabupaten Bekasi;SHM;1300;;430000000;https://www.rumah123.com/properti/bekasi/hos9277529/;Lokasi : Blok / No. Kav : RE.15-8 (setempat dikenal dengan Harvest City, Rosaline Blok RE 15 No. 8), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat;;07/12/2021;91;42;2;1;0;1;Parung;SHM;1300;;488500000;https://www.rumah.com/listing-properti/dijual-siapa-cepat-dia-dapat-rumah-cantik-free-biaya-biaya-oleh-danny-eka-saputra-19372601;Rumah siap huni, keamanan 24 jam, dekat jalan raya Parung;;04/12/2021;60;39;1;2;;1;Jakarta Utara ;SHM;2200;;718421053;https://www.rumah.com/listing-properti/dijual-jakarta-utara-oleh-agustinus-18330454;Dengan fasilitas Di Jual Rumah Dekat Dng Tol,Stasiun Dan Aman Dari Banjir, Taman Petualangan, Lapangan terbuka, tempat parkir tertutup;;12/06/2021;78;40;2;1;;1;GADING SERPONG, TANGERANG;SHM;2200;Utara;780;https://www.rumah123.com/properti/tangerang/hos9290459/;Dijual rumah cluster baleria;
03/12/2021;60;53;2;1;;1;Kota Bekasi;SHM;1300;;475000000;https://www.rumah123.com/properti/bekasi/hos9278340/;Dijual Rumah di Pejuang Pratama Bekasi, LT 60 M2, LB 52 M2, KT 2, KM 1, Pam, Harga 475jt nego;;07/12/2021;108;69;3;2;0;1;Gunung Putri;SHM;1300;;795000000;https://www.rumah.com/listing-properti/dijual-rumah-cluster-ciangsana-strategis-dekat-kota-wisata-gunung-putri-bogor-oleh-denny-ahmad-setiawan-19293587;Keamanan 24 jam;;06/11/2021;90;36;1;2;;1;Jakarta Utara ;SHM;1300;;498000000;https://www.rumah.com/listing-properti/dijual-jakarta-utara-oleh-saeful-anwar-18215161;"Rumah Di Jual Berkualitas Harga Terjangkau Cukup Bayar 7 Juta
Grand Nusa Indah
Perumahan yang berlokasi sangat strategis di akses utama Cibubur -Cileungsi.
Perumahan asri dengan fasilitas lengkap.";;12/06/2021;105;50;2;2;;1;CISAUK, TANGERANG;SHM;2200;;700;https://www.rumah123.com/properti/tangerang/hos9290493/;Dijual rumah Serpong Garden cluster green view, Lokasi 500m dari stasiun KRL Cisauk;
03/12/2021;94;60;2;1;1;1;Kota Bekasi;SHM;1300;;575000000;https://www.rumah123.com/properti/bekasi/hos9278335/;Dijual Rumah di Harapan Indah 1 Bekasi., LT 94 M2, Listrik 1300 watt, Harga 575jt nego;;07/12/2021;66;37;2;1;0;1;Ciseeng;SHM;1300;;221000000;https://www.rumah.com/listing-properti/dijual-hanya-200-jutaan-punya-rumah-megah-dan-mewah-di-griya-pesona-madani-oleh-rival-19396469;Keamanan 24 jam, dekat dengan tempat ibadah (masjid dan gereja), dekat dengan lembaga pendidikan dan rumah sakit;;06/11/2021;36;21;1;1;;1;Jakarta Utara ;SHM;1300;;440000000;https://www.rumah.com/listing-properti/dijual-jakarta-utara-oleh-muhammad-sahrul-fauzi-18774407;Rumah Murah Minimalis Jakarta Utara, Minicluster swasembada tahap 2, dan Rumah termurah di Jakarta Utara harga mulai 365Juta;;12/06/2021;72;27;2;1;;1;CITRA MAJA RAYA, TANGERANG;HGB;1300;;250;https://www.rumah123.com/properti/tangerang/hos9290255/;"Memiliki Fasilitas Kolam renang Water World CMR, Eco Club CMR (Gym dan Bulu Tangkis Sport Club), Mall Eco Plaza Citra Maja Raya, Masjid Citra Maja Raya, Pendidikan Lengkap yaitu Paud , TK, SD, SMP, SMA, memiliki fasilitas kesehatan yaitu Klinik, memiliki fasilitas perbelanjaan seperti pasar, ruko, alfamart, indomart
";
03/12/2021;90;45;3;2;;1;Kabupaten Bekasi;SHM;1300;;300000000;https://www.rumah123.com/properti/bekasi/hos9277523/;Di lelang Tidak Bergerak Tanah berikut bangunan SHM NO. 4972 tanggal 11 Januari 2016 Luas : 90 m2 Lokasi : Blok / No. Kav : RA 15-3 (setempat dikenal dengan Perumahan Harvest City, Cluster Rosemary, Kode Pos 17320 Blok RA 15 No. 03), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat;;07/12/2021;62;36;2;1;0;1;Bojonggede;SHM;1300;;239999999;https://www.rumah.com/listing-properti/dijual-promo-jual-rumah-baru-kualitas-internasional-oleh-siti-maisyaroh-19234617;Dekat dengan kantor pemerintah daerah, tempat ibadah, dan lembaga pendidikan;;06/10/2021;150;350;10;10;;1;Jakarta Utara ;SHM;900;;3000000000;https://www.rumah.com/listing-properti/dijual-jakarta-utara-oleh-rihat-lung-19126994;Rumah kos dengan fasilitas tempat tidur, kipas angin, AC, air PAM;;12/06/2021;144;117;3;3;1;1;BANJAR WIJAYA, TANGERANG;SHM;2200;Utara;1950;https://www.rumah123.com/properti/tangerang/hos9289945/;Memiliki fasilitas keamanan, Masjid, Jogging Track, Ac, Jalur Telepon, Taman, dan Kolam Renang;
03/12/2021;78;45;2;1;;1;Kabupaten Bekasi;SHM;1300;;450000000;https://www.rumah123.com/properti/bekasi/hos9276910/;Di lelang Tidak Bergerak Tanah berikut bangunan SHM NO. 6276 tanggal 6 November 2019 Luas : 78 m2 Lokasi : Blok / No. Kav : RE.15-8 (setempat dikenal dengan Harvest City, Rosaline Blok RE 15 No. 8), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat;;07/12/2021;60;50;2;1;0;1;Bogor Timur;SHGB;1300;;205000000;https://www.rumah.com/listing-properti/dijual-rumah-nyaman-full-renovasi-strategis-di-citra-indah-city-oleh-betty-19031147;Rumah nyaman full renovasi strategis di Citra Indah City;;04/12/2021;90;267;5;5;;2;Jakarta Utara ;SHM;3500;;4500000000;https://www.rumah.com/listing-properti/dijual-rumah-jakarta-utara-oleh-edith-19372859;"Spesifikasi
- Bangunan 4,5 lantai
- KT 5";;12/06/2021;180;190;5;3;;1;CILEDUG, TANGERANG;SHM;2200;Utara;2800;https://www.rumah123.com/properti/tangerang/hos9289614/;Dijual rumah siap huni ciledug komplek mahkota simprug;
03/12/2021;60;30;2;1;;1;Kabupaten Bekasi;HGB;1300;;168000000;https://www.rumah123.com/properti/bekasi/hos9275423/;DISKON DP ALL IN Hingga 6,1 Juta !!! Segera Ikuti Promonya dan miliki rumah dengan Dengan Harga MURAH, Namun Anda bisa mendapatkan kualitas sekelas Cluster.Segera miliki hunian impian keluarga yang aman, nyaman, tentram dan tanpa renovasi. untuk info lebih lanjut bisa langsung survey ke lokasi dan kantor pemasaran yang beralamat di : LOKASI di Warung Kacung Kp. Kedaung, Desa Karang Anyar, Kec. Karang Bahagia, Cikarang Utara Kabupaten Beka;;07/12/2021;210;150;4;2;0;2;Ciomas;SHM;2200;;1400000000;https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-full-furnished-shm-dekat-stasiun-bogor-oleh-nina-meiyanne-19158830;Rumah full furnished SHM dekat Stasiun Bogor BU;;29/11/2021;150;200;3;2;;1;Jakarta Utara ;SHM;2200;;3100000000;https://www.rumah.com/listing-properti/dijual-penjaringan-jakarta-utara-oleh-maona-ong-18543614;Rumah Murah di Pusat Bisnis Jembatan Dua Jakarta Utara, Keamanan 24 Jam;;12/06/2021;136;80;2;1;;;ALAM SUTERA, TANGERANG;SHM;2200;Timur;1950;https://www.rumah123.com/properti/tangerang/hos9247486/;Rumah di Griya sutera utama;
03/12/2021;75;72;3;2;;1;Kabupaten Bekasi;HGB;2200;;586000000;https://www.rumah123.com/properti/bekasi/hos9273051/;"Rumah 2 lantai, Elegan, paling terjangkau di kelas nya dengan lokasi super strategis dekat stasiun Cibitung Promo bulan Nopember 2021 Diskon s/d 100jt untuk pembelian cash keras.
Promo KPR, bunga Ringan, hanya 4,75% Buruan survey dan booking unit nya sebelum kehabisan..Info lebih lanjut,";;07/12/2021;156;72;4;3;0;1;Ciampea;SHM;1300;;650000000;https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-kampung-3-lantai-bu-siap-huni-non-kpr-dekat-ipb-oleh-nina-meiyanne-19252052;Rumah 3 lantai siap huni dekat kampus IPB;;22/11/2021;240;200;3;1;;1;Jakarta Utara ;SHGB;1300;;2300000000;https://www.rumah.com/listing-properti/dijual-koja-jakarta-utara-oleh-hera-18424942;"1 dapur/ kitchen set
Air PAM
Terdapat kontrakan 4 pintu ( listrik masing2 token)";;12/06/2021;50;29;2;1;;;LEGOK, TANGERANG;lainnya(PPJB, GIRIK, ADAT, dll);2200;;396;https://www.rumah123.com/properti/tangerang/hos9289558/;"Rumah Dijual Tangerang #BUKANRUMAHBIASA
UNDERGROUND UTILITIES, LISTRIK BAWAH TANAH ADALAH SALURAN DISTRIBUSI YG MENYALURKAN ENERGY LISTRIK MELALUI KABEL YG DITANAM.
KELEBIHANNYA: TIDAK TERPENGARUH OLEH CUACA BURUK, TIDAK MENGGANGGU PANDANGAN&LBH INDAH DIPANDANG, DLL";
02/12/2021;81;70;3;2;;1;Kota Bekasi;SHM;2200;;859946000;https://www.realoka.com/222205-xaviera-town-house-di-rawalumbu-bekasi;Telah hadir rumah premium 2 lantai bernuansa islami dengan design scandinavian di Kota Bekasi, Lokasi strategis di Rawalumbu-Kota Bekasi : 300 m ke SMPN 16 Bekasi, 2 km ke Tol Bekasi Timur, 5 km ke Tol Bekasi Barat, 2 km ke RS Rawalumbu, 5 km ke Stasiun Bekasi, Timur, 4,5 km ke Bekasi Trade Center, 4 km ke LRT Bekasi Timur, 7km ke Tol Tambun, dan dekat dengan fasilitas publik lainnya., Lokasi bebas banjir, Harga mulai dari 800 jutaan, tersedia: 3 Kamar Tidur, 2 Kamar Mandi, ruang Tamu, halaman Belakang, layout bisa Custom, Dapatkan harga promo akhir tahun, Discount 50 juta ,Plus Bonus AC + Kitchen set;;07/12/2021;255;219;6;5;0;2;Bogor Utara;SHM;2200;;2500000000;https://www.rumah.com/listing-properti/dijual-jual-rumah-hanya-500m-dari-pintu-toll-tanah-baru-plus-full-furnished-oleh-nina-meiyanne-19296396;Full furnish, dekat pintu tol tanah baru di perumahan nurul ikhwan bogor;;22/11/2021;250;350;5;4;1;;Jakarta Utara ;SHGB;4400;;2700000000;https://www.rumah.com/listing-properti/dijual-koja-jakarta-utara-oleh-hera-18409487;"Air PAM
2 kitchen set
1 Line telp";;12/06/2021;77;89;3;3;;;BSD CITY, TANGERANG;HGB;2200;;2280;https://www.rumah123.com/properti/tangerang/hos9290707/;Rumah Dijual Tangerang ASKARA NUE. Pernahkah anda membayangkan melihat pemandangan indah ketika keluar balkon rumah? Anda bisa mewujudkannya dengan tinggal di unit askara nue. Berlokasi di kawasan vanya park, anda bisa melihat pemandangan danau cantik langsung dari balkon rumah. Askara nue dipasarkan dengan harga mulai dari rp 1,8 m-an. Cluster ini juga ditunjang dengan lokasi strategis serta fasilitas lengkap.;
02/12/2021;160;160;3;3;;1;Kota Bekasi;SHM;4400;Utara;1950000000;https://www.99.co/id/properti/rumah-di-cluster-aralia-harapan-indah-bekasi-12863284762;"LT 160 m2, KT 3 , KM. 3, Hadap utara, Toren atas dan bawah masing-masing pakai ukuran >2000L, Listrik prabayar 4400W, Ada saluran dan switch untuk Genset, Carport masuk 2 mobil, Ada gudang atas+bawah dengan kapasitas besar, Air PAM.
Dijual termasuk isinya, sbb: AC 6 unit, Sofa dan meja, Meja makan dan lemari makan, Kompor tanam, microwave dan lemari es, Meja TV, projector dan karaoke set, Kasur dan lemari disetiap kamar, Terpasang CCTV 8 titik. Harga 1.950M. List 2LH";;07/12/2021;60;39;2;1;0;1;Parung;SHGB;2200;;633150000;https://www.rumah.com/listing-properti/dijual-grand-duta-city-south-of-jakarta-oleh-agus-susanto-19227288;Rumah modern dikawasan hijau, dekat 3 tol;;15/11/2021;175;512;6;5;1;;Jakarta Utara ;SHM;5500;;7250000000;https://www.rumah.com/listing-properti/dijual-sunter-jakarta-utara-oleh-iin-maria-19274386;Rumah Bagus Strategis Komplek Perumahan Sunter, Jakarta Utara;;12/06/2021;300;400;4;4;2;2;BSD CITY, TANGERANG;SHM;4400;;4700;https://www.rumah123.com/properti/tangerang/hos9290627/;"LT 300, LB 400, KT 4+2, KM 4+2, SHM, PAM, Line telpon n internet, Listrik 4400 watt, Ruang : Service Area, Gudang, Carport 2 mobil, Garasi 2 mobil, Dapur Bersih, Dapur Kotor, Taman Depan n Belakang
Nilai tambah rumah : lantai marmer Italy, 2 bath tube menggunakan batu Onyx, 1 kamar tidur, lantai kayu Parket, dapur menggunakan menggunakan keramik, lantai anak tangga menggunakan kayu jati
Bonus : 3 unit AC, 2 unit water heater, 1 unit mesin air";
02/12/2021;135;110;3;3;1;1;Kota Bekasi;SHM;2200;Selatan;1200000000;https://www.rumah123.com/properti/bekasi/hos9272117/;Di Jual Rumah Murah di Jaka sampurna Bekasi ,lokasi bebas banjir,strategis dekat ke Mall Bekasi Barat,akses keluar masuk pintu toll Bekasi Barat,lingkungan aman dan Nyaman ,more info hubungi kami segera terima kasih.;;07/12/2021;66;60;3;2;0;2;Cibinong;SHM;2200;;550000000;https://www.rumah.com/listing-properti/dijual-samarra-regency-kota-cibinong-bogor-oleh-padil-19396998;Dekat pintu tol Babakan Madang sirkuit-bogor;;06/11/2021;200;300;5;5;;2;Jakarta Utara ;SHM;4400;;5900000000;https://www.rumah.com/listing-properti/dijual-sunter-jakarta-utara-oleh-iin-maria-19238295;Rumah Bagus Strategis di Sunter DKI Jakarta Utara, dengan pendingin ruangan, balkon, pemadangan hijau/taman, dan lantai atas;;12/06/2021;180;250;5;4;1;1;BSD, TANGERANG;SHM;3500;Selatan;3300;https://www.rumah123.com/properti/tangerang/hos9290610/;Dijual Rumah Terawat dan Rapih Siap Huni di BSD, Serpong BSD Tangerang Selatan. Selling Point : Lokasi Strategis dekat jalan raya Bintaro-BSD-Gading Serpong,  Akses ke Jalan Tol mudah BSD-Bintaro, BSD-Jakarta dan BSD-Bandara, Dekat Stasiun Kereta Serpong dan Rawa Buntu, Dekat Ke Rumah Sakit, Klinik, Apotik, Dekat AEON Mall, ITC BSD, The Breeze BSD, Supermarket, Kuliner-kuliner, OceanPark City,  Dekat Pasar Modern BSD,  Dekat Taman Kota 1 dan 2,  Dekat Sekolah : SD, SMP, SMU, Kampus,  Dekat Rumah Sakit, Klinik, Apotik, Keamanan 24 Jam, Bebas Banjir. Hubungi : Azhar des;
02/12/2021;60;60;2;2;1;1;Kabupaten Bekasi;SHM;1300;Selatan;399000000;https://www.rumah123.com/properti/bekasi/hos9272093/;Lokasi Perumahan sangat Strategis dan hidup., Perumahan Strategis di setu., Hunian Asri Dan sudah ramai., Dekat jalan raya setu,Kawasan MM 2100,pasar setu, tol MM.```, ;;07/12/2021;66;36;2;1;0;1;Tajurhalang;SHM;1300;;377684362;https://www.rumah.com/listing-properti/dijual-tajur-halang-bogor-oleh-zainal-arifin-19273857;15 menit ke stasiun bojong gede, Dekat SMAN 1 Tajur halang, Dekat SMKN 1 Tajur halang, 200m kantor kecamatan tajur halang, Dekat wisata alam danau tonjong & danau kemuning;;06/10/2021;375;198;7;3;1;1;Jakarta Utara ;SHM;1300;;2400000000;https://www.rumah.com/listing-properti/dijual-koja-jakarta-utara-oleh-hera-18645660;Dijual Cepat Rumah Koja Di Jakarta Utara Dng Luas 15 X 25 M2;;12/06/2021;240;350;4;4;;;BSD CITY, TANGERANG;SHM;;;5200;https://www.rumah123.com/properti/tangerang/hos9290577/;Lt 240, Lb 350, Kt 4+2, Km. 4+1, 5300 watt, Legalitas proses Shm, Hadap Selatan, Bangunan tahun 2020 baru 7 bln bangun dari kavling, Harga Rp 5.2 M nego;
02/12/2021;160;180;4;2;;1;Kota Bekasi;SHM;2200;;1400000000;https://www.rumah123.com/properti/bekasi/hos9271863/;"Dijual cepat Rumah siap huni di Cluster Taman Sari
Kota Harapan indah Bekasi
Lt. 160 m2; Lb. 180 m2; Kt. 4+1; Km 2; Listrik 2200 Watt; Air PDAM; Canopy; SHM; Lingkungan nyaman
Harga jual 1.4M nepis";;07/12/2021;270;150;5;4;0;1;Bogor Timur;SHM;2200;;1850000000;https://www.rumah.com/listing-properti/dijual-perumahan-baranangsiang-bogor-oleh-rufi-yenuartik-18988176;Dekat mall, dekat terminal;;06/10/2021;320;600;5;5;;2;Jakarta Utara ;SHM;5500;;7500000000;https://www.rumah.com/listing-properti/dijual-sunter-jakarta-utara-oleh-hera-18645802;Dijual Cepat Rumah Siap Huni 2.5 Lantai Di Sunter, Jakarta Utara;;12/06/2021;113;142;4;5;;;BSD GRIYA LOKA, TANGERANG;SHM;3500;;1500;https://www.rumah123.com/properti/tangerang/hos9290575/;"Rumah Dijual Tangerang, Rumah Sangat Asri dan dalam Komp Griya Loka Bsd Lama yang Sangat Mudah di Jangkau Kendaraan Umum Dekat Halte Busway dan Pertokoan, Rumah Sakit.
";
02/12/2021;90;45;2;1;;1;Kabupaten Bekasi;HGB;900;;420000000;https://www.rumah123.com/properti/bekasi/hos9271878/;"Dijual Rumah posisi Hook di Perumahan Permata Cikarang - Cikarang Timur, Luas Tanah 90 m2, Luas bangunan 45 m2, Kamar Tidur 2, Kamar Mandi 1, Ruang Tamu, Dapur, HGB tinggal naikkan ke SHM, Harga 420 juta Nego
";;02/12/2021;240;358;4;2;0;1;Babakan Madang;SHM;2200;;4500000000;https://www.rumah123.com/properti/bogor/hos9271580/;Lokasi strategis;;07/12/2021;160;482;8;6;;;Jakarta Utara ;SHM;1300;Barat;4500000000;https://rumahdijual.com/11763603;Dijual Murah Rumah Baru Direnovasi Lokasi Strategis;;12/06/2021;240;150;3;2;1;1;BSD CITY, TANGERANG;SHM;2000;;3000;https://www.rumah123.com/properti/tangerang/hos9290544/;Lt 240 m (12 x 20), Lb 150 m, 3 KT + 2, 2 KM + 2, Garasi 1 mobil, Carport 1 mobil, Sertifikat SHM, Hadap Utara, Harga 3 M Nego s.d deal;
02/12/2021;105;130;3;3;1;1;Kota Bekasi;SHM;2200;Selatan;1200000000;https://www.rumah123.com/properti/bekasi/hos9272011/;Dijual cepat Rumah cantik rapih siap huni di bulevar hijau harapan indah bekasi Hunian aman nyaman dan asri Dekat ke sport club,hotel santika premier, eka hospital, pom bensin , sekolah. Harga nego;;02/12/2021;90;80;3;1;0;1;Jonggol;SHM;1300;;418000000;https://www.rumah123.com/properti/bogor/hos9271650/;Rumah siap huni, lokasi strategis dekat tol;;07/12/2021;120;160;3;3;;;Jakarta Utara ;;4400;;4500000000;https://www.rumah123.com/properti/jakarta-utara/hos9212721/;Baru! Rumah PIK 2, Cluster Scarlet Type Amarylis 8x15, PIK, Jakut;;12/06/2021;300;200;3;2;2;2;BSD CITY, TANGERANG;SHM;4400;;3750;https://www.rumah123.com/properti/tangerang/hos9290501/;LT 300, LB 200, KT 3+1, KM 2+1, Garasi/carport 2 mobil, Listrik 4400w, SHM, Harga 3.75M nego, Point Selling : lokasi asri, depan taman kota, dekat sekolah masjid Al Azhar, dalam cluster exclusive;
02/12/2021;200;250;4;3;;1;Kota Bekasi;SHM;2200;Selatan;2300000000;https://www.rumah123.com/properti/bekasi/hos9271923/;"Dijual cepat harga BU rumah mewah dalam cluster eksklusif di Harapan Indah Regency. One gate sistem dg security 24 jam. Row jalan besar bisa 3-4mobil. Bebas banjir. Lokasi terdepan dan strategis dekat dengan clubhouse Harapan Indah, sentra kuliner, rumah ibadah, rumah sakit, bank, shuttle busway dan pasar.
Lt. 200; Lb. 250; 2 Lantai; Hadap Selatan; SHM; Kt. 4+1; Km. 3; PAM; Listrik 2200";;02/12/2021;72;65;2;1;0;1;Jonggol;SHGB;1300;Utara;325000000;https://www.rumah123.com/properti/bogor/hos9271641/;Rumah siap huni, Lokasi strategis;;07/12/2021;640;1200;6;5;;2;Jakarta Utara ;SHM;9500;;39000000000;https://www.rumah123.com/properti/jakarta-utara/hos9235728/;Rumah Mewah Rapi dan Luas dengan lebar 16x40=640m2 untuk tanah, 3 lantai, 6Kt, 3kt prt dan 1 ruang serbaguna, pool, siap huni, harga nego.;;12/06/2021;240;200;5;4;1;1;BSD CITY, TANGERANG;SHM;4400;;3500;https://www.rumah123.com/properti/tangerang/hos9290434/;LT. 240 m, LB. 200 m (estimasi), KT. 5 + 1, KM. 4 + 1, Dapur 1, Gudang 1, Listrik 4400 watt, Air PAM BSD, Legalitas SHM, IMB dan PBB Lengkap, Masih ada area terbuka dibelakang, Garasi 1 mobil, Carport 1 mobil, Harga: 3.5 M Nego;
01/12/2021;50;60;3;2;1;;Kota Bekasi;SHM,IMB;2200;;647000000;https://www.99.co/id/properti/hunian-cantik-dekat-tol-jatiasih-bebas-banjir-harga-terjangkau-33253147768;RUMAH MURAH DESIGN MEWAH DI TIMUR JAKARTA 5 MENIT KE TOL JATIASIH, Lokasi : Jl.Benda,Jatiasih, Lokasi Perumahan Bebas Banjir, LT : 60m2, LB : 47m2, KT :3, KM:2, Dua Lantai, Legalitas SHM + IMB, SPESIFIKASI : Pondasi : Batu kali + Cakar Ayam, Struktur Beton Bertulang, Bata Merah, finishing Aci + Cat, Lantai Ruangan : Granite 60 X 60, Dinding & Lantai Kamar Mandi : Keramik, Kusen Alumunium, Daun Pintu Double Panel, Plafon : Rangka Holloway + Gipsum Board, Rangka Atap Baja Ringan, Penutup Atap Metal Roof, Sanitair Closed Duduk ex :Toto, Sumur Air : Pompa Air Semi Jet Pump/Jaringan Air Bersih, Daya Listrik : 2200vA SELLING POINT : Lokasi Di Dalam Cluster, Akses Jalan Depan +-6m, Akses Angkot +- 100m, Akses Tol Jatiasih +- 5 menit, Pusat Perbelanjaan +- 5 menit, HARGA 647JT;;02/12/2021;60;72;2;1;0;1;Jonggol;SHGB;1300;Timur;215000000;https://www.rumah123.com/properti/bogor/hos9271649/;Fasilitas masjid, taman, jogging track, keamanan;;07/12/2021;80;105;4;3;1;1;Jakarta Utara ;PPJB;4400;;2500000000;https://rumahdijual.com/jakarta-utara/11763717-dijual-rumah-ukuran-8x10-termurah-di-pik-2-harga.html;"RUMAH DIJUAL: DIJUAL RUMAH UKURAN 8X10 TERMURAH DI PIK 2 HARGA 2.45M !

(Pantai Indah Kapuk) (PIK 2)
PIK 2, PANTAI INDAH KAPUK
Jakarta Utara
";;12/06/2021;375;450;6;6;4;4;BSD CITY, TANGERANG;SHM;2000;;6500;https://www.rumah123.com/properti/tangerang/hos9290398/;LT 375, LB 450, KT 6+1, KM6+1, SHM, Listrik 3500, Air PAM, Water heater, Swimming Pool (di halaman belakang), Carport + Garasi 4 slot, Garden, Harga 6.5 M;
01/12/2021;65;105;3;2;;1;Kota Bekasi;SHM;2200;;1190000000;https://www.realoka.com/221877-alif-premiere-residence-di-jatibening-bekasi;Rumah Exclusive 3 lantai. Lokasi Sangat Strategis: Hanya 300an meter ke Jl. Dr Ratna Jatibening, hanya 2 km ke Tol Jatibening, dekat dengan berbagai sarana dan prasarana, lokasi Insya Allah aman dari banjir, spesifikasi Bangunan yang memadai, bisa di Custom Layout Interior nya, ada Rooftop, ada Laundry Room, 3 Kamar Tidur, 2 Kamar mandi, Carport;;02/12/2021;60;72;2;1;0;1;Cileungsi;SHGB;1300;Timur;215000000;https://www.rumah123.com/properti/bogor/hos9271640/;Fasilitas masjid, taman, jogging track, keamanan;;06/12/2021;232;300;5;3;;3;Jakarta Timur;SHM + IMB;7700;;4200000000;https://www.rumah.com/listing-properti/dijual-rumah-di-pinggir-jalan-raya-cipinang-jaya-cocok-utk-kantor-usaha-rumah-tinggal-oleh-helmi-riza-17067442;Rumah di Pinggir Jalan Raya Cipinang Jaya, Cocok Utk Kantor, Usaha, Rumah Tinggal, Lebar Jalan 10 meter, Lebar muka rumah 9 meter, panjang 25,7 meter, interior tak berperabot, ;;12/06/2021;240;155;3;3;1;1;BSD PUSPITA LOKA, TANGERANG;SHM;4400;;3400;https://www.rumah123.com/properti/tangerang/hos9290285/;2 Lantai, LT 240, LB 155, KT 3+1, KM 3+1, Listrik 4400, SHM, AC 3 unit, Water Heater 2 unit, Carport 1 slot, Garasi 1 slot, Cul de Sac, Halaman depan dan belakang, Jalan Lebar 8 m, Harga Jual 3.4 M;
01/12/2021;156;150;7;2;;;Kota Bekasi;HGB;2200;Timur;1200000000;https://www.rumah123.com/properti/bekasi/hos9260013/;"Dijual Rumah Taman Wisma Asri 2 Teluk Pucung Bekasi
LT 156 M²; LB 150 M²; KT 7; Km 2; Hadap Timur; Listrik 2200; HGB
";;02/12/2021;72;65;2;2;0;1;Jonggol;SHGB;1300;;295000000;https://www.rumah123.com/properti/bogor/hos9271619/;Lokasi strategis, Fasilitas lengkap;;06/12/2021;153;180;5;5;;2;Jakarta Timur;PPJB;3500;;5500000000;https://www.rumah.com/listing-properti/dijual-rumah-brand-new-lebar-9-deluxe-type-4kt-cluster-semayang-asya-jgc-jakarta-garden-city-oleh-yuliana-iteh-19391453;Rumah Brand New lebar 9 deluxe type 4KT Cluster Semayang Asya JGC Jakarta Garden City, bangunan dua lantai;;12/06/2021;373;200;3;3;2;2;BSD CITY, TANGERANG;SHM;3300;;4500;https://www.rumah123.com/properti/tangerang/hos9290186/;LT 373, LB 200, KT 3+1, KM 3+1, SHM, Listrik 3300, Halaman samping Luas, Garasi 2 slot mobil, Harga 4.5 M;
